Customer_Ref,Customer_Hash,City,State_Full,Customer_Key
DE-CUST-3116,0x9be2bda7,Neuss,Berlin,4764
DE-CUST-5525,0x19a3dba6,Steinfurt,Sachsen,4765
DE-CUST-4631,0xad2bec42,Gotha,Bayern,4766
DE-CUST-160,0x4ae1292f,Teterow,Sachsen,4767
DE-CUST-9946,0xecc25881,Lippstadt,Berlin,4768
DE-CUST-6887,0xd001e21b,Ribnitz-Damgarten,Nordrhein-Westfalen,4769
DE-CUST-4532,0xc5b6ef2d,Königs Wusterhausen,Berlin,4770
DE-CUST-8242,0x355f9431,Rockenhausen,Hessen,4771
DE-CUST-5857,0x4efbb4f6,Quedlinburg,Hessen,4772
DE-CUST-3606,0x2c6ba7f7,Schwarzenberg,Bayern,4773
DE-CUST-5234,0x461d926a,Dresden,Sachsen,4774
DE-CUST-7374,0x187200c4,Borken,Bayern,4775
DE-CUST-184,0x47a0acc4,Bad Kreuznach,Sachsen,4776
DE-CUST-2988,0xc4ea3b9c,Bad Liebenwerda,Hessen,4777
DE-CUST-8536,0x26fd0c65,Wolgast,Nordrhein-Westfalen,4778
DE-CUST-5001,0xddac4be9,Burglengenfeld,Hessen,4779
DE-CUST-1951,0xdc3ead57,Kronach,Hessen,4780
DE-CUST-8898,0x7ab563c7,Hansestadttralsund,Nordrhein-Westfalen,4781
DE-CUST-4174,0x883380b8,Witzenhausen,Bayern,4782
DE-CUST-804,0xdb636df4,Hannoversch Münden,Berlin,4783
DE-CUST-5760,0xe00a1766,Höxter,Bayern,4784
DE-CUST-8574,0x95984965,Bad Liebenwerda,Bayern,4785
DE-CUST-7145,0x8aa229f6,Lüdenscheid,Berlin,4786
DE-CUST-675,0xe8222cdc,Schwandorf,Bayern,4787
DE-CUST-1018,0x7784867d,Main-Höchst,Berlin,4788
DE-CUST-240,0x39dfdeb1,Weimar,Sachsen,4789
DE-CUST-7449,0x2442d699,Dresden,Hessen,4790
DE-CUST-9544,0x9b361cc3,Bremervörde,Berlin,4791
DE-CUST-7631,0xa34cce7f,Luckenwalde,Hessen,4792
DE-CUST-8785,0x25ffb112,Wittenberg,Berlin,4793
DE-CUST-8319,0xde6ca302,Meiningen,Hessen,4794
DE-CUST-3300,0x6543ab3d,Hamburg,Nordrhein-Westfalen,4795
DE-CUST-4731,0x4e43e403,Königs Wusterhausen,Sachsen,4796
DE-CUST-8777,0xb1635dd5,Plauen,Hessen,4797
DE-CUST-9386,0x666b361d,Pößneck,Hessen,4798
DE-CUST-1934,0xbafd8a11,Warendorf,Nordrhein-Westfalen,4799
DE-CUST-368,0x1d3fea04,Burgdorf,Nordrhein-Westfalen,4800
DE-CUST-3376,0x9e35e79d,Kulmbach,Nordrhein-Westfalen,4801
DE-CUST-1148,0x478503b8,Roding,Bayern,4802
DE-CUST-1775,0xdd878eb2,Ilmenau,Bayern,4803
DE-CUST-7819,0xcb8c6372,Cottbus,Bayern,4804
DE-CUST-4478,0x3449092,Emmendingen,Nordrhein-Westfalen,4805
DE-CUST-2207,0xdd257958,Döbeln,Bayern,4806
DE-CUST-2675,0x167518b5,Magdeburg,Nordrhein-Westfalen,4807
DE-CUST-775,0xf794742c,Meiningen,Sachsen,4808
DE-CUST-1085,0x394b26d3,Schwarzenberg,Bayern,4809
DE-CUST-8219,0x477dfd49,Borna,Hessen,4810
DE-CUST-4756,0x999039b0,Naila,Berlin,4811
DE-CUST-8909,0x5a18e296,Bischofswerda,Nordrhein-Westfalen,4812
DE-CUST-3691,0x2d76beda,Nabburg,Nordrhein-Westfalen,4813
DE-CUST-9733,0x8cb291c5,Backnang,Berlin,4814
DE-CUST-9932,0xc1b7e614,Lüdenscheid,Nordrhein-Westfalen,4815
DE-CUST-65,0x6b8cbbbb,Bruchsal,Sachsen,4816
DE-CUST-3610,0x7a40d5eb,Sternberg,Berlin,4817
DE-CUST-2835,0xb3ae71b1,Sebnitz,Hessen,4818
DE-CUST-8940,0xb4241e20,Kyritz,Sachsen,4819
DE-CUST-7331,0x537fbe82,Gunzenhausen,Berlin,4820
DE-CUST-6429,0xa80edc4e,Wetzlar,Berlin,4821
DE-CUST-2711,0x40d25423,Bad Freienwalde,Nordrhein-Westfalen,4822
DE-CUST-9249,0xca37e6de,Worbis,Sachsen,4823
DE-CUST-8707,0x84d4d763,Quedlinburg,Nordrhein-Westfalen,4824
DE-CUST-8428,0x2da25de0,Lobenstein,Nordrhein-Westfalen,4825
DE-CUST-7849,0x181c8648,Olpe,Hessen,4826
DE-CUST-3039,0xc729edc9,Dieburg,Hessen,4827
DE-CUST-4614,0x2df898bb,Wolmirstedt,Bayern,4828
DE-CUST-7178,0x52cefe3,Gera,Hessen,4829
DE-CUST-642,0x24f9d623,Sondershausen,Berlin,4830
DE-CUST-5987,0xbb72ace3,Jüterbog,Nordrhein-Westfalen,4831
DE-CUST-7311,0x77fef32b,Staffelstein,Bayern,4832
DE-CUST-7475,0xa0160473,Schwabmünchen,Sachsen,4833
DE-CUST-7303,0x1d01c15e,Hechingen,Sachsen,4834
DE-CUST-3737,0xb8cdffa2,Meißen,Sachsen,4835
DE-CUST-6105,0x733ad94e,Bremen,Bayern,4836
DE-CUST-1390,0x2c067c59,Jülich,Bayern,4837
DE-CUST-8610,0x96f0061b,Hainichen,Nordrhein-Westfalen,4838
DE-CUST-6341,0xbeb48ff5,Bad Liebenwerda,Bayern,4839
DE-CUST-3134,0x6fce0138,Mühldorf am Inn,Nordrhein-Westfalen,4840
DE-CUST-9531,0x89ac63fc,Eichstätt,Hessen,4841
DE-CUST-3069,0xc0bbb271,Freising,Berlin,4842
DE-CUST-9111,0x27c5b4c8,Merseburg,Hessen,4843
DE-CUST-7885,0x4924946b,Schwandorf,Sachsen,4844
DE-CUST-9486,0x38b53dd,Perleberg,Nordrhein-Westfalen,4845
DE-CUST-774,0x4a752229,Husum,Berlin,4846
DE-CUST-8566,0x58d6ba28,Tuttlingen,Sachsen,4847
DE-CUST-1614,0x8dc29a89,Demmin,Hessen,4848
DE-CUST-5890,0x6b99a78b,Neustadt am Rübenberge,Berlin,4849
DE-CUST-8954,0xdbc97db5,Uffenheim,Sachsen,4850
DE-CUST-6562,0x4a882291,Rothenburg ob der Tauber,Hessen,4851
DE-CUST-9203,0x43a5612c,Pasewalk,Bayern,4852
DE-CUST-5749,0x61b191ac,Pirmasens,Sachsen,4853
DE-CUST-7382,0xa068de69,Main-Höchst,Hessen,4854
DE-CUST-5338,0x60dcc105,Steinfurt,Sachsen,4855
DE-CUST-795,0xa345ab9f,Gunzenhausen,Sachsen,4856
DE-CUST-9951,0x79e95fc6,Pegnitz,Bayern,4857
DE-CUST-9724,0xb09e6317,Demmin,Hessen,4858
DE-CUST-6939,0x9dfad1b8,Kelheim,Berlin,4859
DE-CUST-226,0xc767cf1e,Füssen,Sachsen,4860
DE-CUST-7609,0x7df57583,Borken,Hessen,4861
DE-CUST-6018,0xa4e6c58d,Eberswalde,Hessen,4862
DE-CUST-7754,0x9e93a558,Eisenberg,Bayern,4863
DE-CUST-2330,0x14496832,Dessau,Berlin,4864
DE-CUST-7359,0x7f18f8a2,Anklam,Sachsen,4865
DE-CUST-5947,0xea895533,Grimmen,Hessen,4866
DE-CUST-4931,0x9515a03f,Erding,Berlin,4867
DE-CUST-7800,0xcd0ce711,Waren,Berlin,4868
DE-CUST-5101,0x3437633,Vilsbiburg,Bayern,4869
DE-CUST-9794,0xceabd641,Pegnitz,Hessen,4870
DE-CUST-1312,0x2f487cca,Pinneberg,Sachsen,4871
DE-CUST-2145,0x3855ff5b,Günzburg,Nordrhein-Westfalen,4872
DE-CUST-2008,0xa93d9fbc,Hainichen,Sachsen,4873
DE-CUST-6478,0xe5f4bf27,Ansbach,Bayern,4874
DE-CUST-125,0x1dd7193a,Schongau,Bayern,4875
DE-CUST-6907,0x842b9ee2,Freital,Sachsen,4876
DE-CUST-9091,0x603d7d3f,Olpe,Bayern,4877
DE-CUST-6305,0xa42dfbea,Gelnhausen,Hessen,4878
DE-CUST-8035,0xea96131d,Rosenheim,Bayern,4879
DE-CUST-1904,0x88906c56,Herzberg,Sachsen,4880
DE-CUST-5778,0x5972c4a4,Zschopau,Berlin,4881
DE-CUST-9816,0xee39ffbf,Paderborn,Bayern,4882
DE-CUST-654,0x35c87070,Eckernförde,Berlin,4883
DE-CUST-5642,0xb29f4e86,Stuttgart,Bayern,4884
DE-CUST-9213,0xe1d78de8,Höxter,Nordrhein-Westfalen,4885
DE-CUST-1606,0xfe5a417d,Scheinfeld,Nordrhein-Westfalen,4886
DE-CUST-9236,0xbf9ae6dc,Wismar,Sachsen,4887
DE-CUST-6332,0xf8c22b32,Backnang,,4888
DE-CUST-6910,0x5ef7b3b0,Nauen,Bayern,4889
DE-CUST-5405,0x7245bb65,Ingolstadt,Sachsen,4890
DE-CUST-6638,0xa184a6a4,Teterow,Sachsen,4891
DE-CUST-7254,0xc124bf9e,Bersenbrück,Nordrhein-Westfalen,4892
DE-CUST-5587,0x52316455,Tuttlingen,Bayern,4893
DE-CUST-6490,0xeb8db4e1,Zossen,Bayern,4894
DE-CUST-3214,0x9411548b,Gifhorn,Nordrhein-Westfalen,4895
DE-CUST-8026,0x449c9745,Nauen,Berlin,4896
DE-CUST-8145,0x2f272bc7,Roding,Hessen,4897
DE-CUST-3870,0xde5cd6ad,Saulgau,Hessen,4898
DE-CUST-1079,0x46af78e9,Waren,Nordrhein-Westfalen,4899
DE-CUST-7326,0x9de9a0bb,Eisenhüttenstadt,Sachsen,4900
DE-CUST-2500,0x4acc1df1,Dinslaken,Hessen,4901
DE-CUST-2471,0x291580a3,Luckau,Nordrhein-Westfalen,4902
DE-CUST-2224,0x3767566b,Paderborn,Bayern,4903
DE-CUST-2493,0xdc3066ba,Erfurt,Sachsen,4904
DE-CUST-2321,0x9c07f6b5,Augsburg,Sachsen,4905
DE-CUST-5065,0x3fd22401,Berchtesgaden,Berlin,4906
DE-CUST-2757,0x8bf68be3,Artern,Nordrhein-Westfalen,4907
DE-CUST-7748,0xbea82f56,Göttingen,Berlin,4908
DE-CUST-783,0x882d0653,Schwäbisch Gmünd,Bayern,4909
DE-CUST-7649,0x130d4e2f,Sankt Goarshausen,Berlin,4910
DE-CUST-2722,0x829ee0a9,Erding,Hessen,4911
DE-CUST-353,0xb0872223,Senftenberg,Sachsen,4912
DE-CUST-9931,0xf17b2df2,Zossen,Nordrhein-Westfalen,4913
DE-CUST-8928,0xafe54ac6,Bruchsal,Bayern,4914
DE-CUST-8983,0x1717599c,Groß-Gerau,Bayern,4915
DE-CUST-5188,0x5535e141,Sömmerda,Berlin,4916
DE-CUST-1804,0xe33a6a58,Luckenwalde,Hessen,4917
DE-CUST-2116,0x83d17530,Pfaffenhofen an der Ilm,Nordrhein-Westfalen,4918
DE-CUST-6564,0x31e63daa,Ebersberg,Hessen,4919
DE-CUST-7839,0x488d5a01,Weimar,Sachsen,4920
DE-CUST-7611,0xd59a2fb8,Wetzlar,Nordrhein-Westfalen,4921
DE-CUST-3664,0x269447bb,Demmin,Bayern,4922
DE-CUST-5306,0x472a2cde,Sigmaringen,Bayern,4923
DE-CUST-5440,0x4e97273a,Füssen,Bayern,4924
DE-CUST-5011,0xf7a7ee7e,Calau,Berlin,4925
DE-CUST-9749,0xc5d04dc0,Hersbruck,Berlin,4926
DE-CUST-3286,0xb5074611,Schwabmünchen,Sachsen,4927
DE-CUST-8637,0x37bdeef3,Scheinfeld,Berlin,4928
DE-CUST-3603,0xc6f0f8d3,Beilngries,Hessen,4929
DE-CUST-3989,0x15f12d85,Schrobenhausen,Hessen,4930
DE-CUST-531,0x525794e2,Bad Freienwalde,Nordrhein-Westfalen,4931
DE-CUST-9485,0xe5bb4597,Plauen,Hessen,4932
DE-CUST-5350,0x95905d50,Torgau,Berlin,4933
DE-CUST-3403,0x3e1898c5,Neuss,Berlin,4934
DE-CUST-1558,0x85e88196,Berlin,Bayern,4935
DE-CUST-4936,0xdb523569,Helmstedt,Nordrhein-Westfalen,4936
DE-CUST-4851,0xcc5f9691,Haldensleben,Berlin,4937
DE-CUST-3430,0x76f699e9,Jüterbog,Sachsen,4938
DE-CUST-5826,0x58d99a08,Lüdenscheid,Nordrhein-Westfalen,4939
DE-CUST-5007,0x77e93322,Greifswald,Berlin,4940
DE-CUST-1005,0x8a3cd775,Eberswalde,Sachsen,4941
DE-CUST-8502,0xaf6dad2b,Karlsruhe,Berlin,4942
DE-CUST-3597,0x2cc58cb7,Naila,Hessen,4943
DE-CUST-3089,0x9ae76e0c,Gera,Nordrhein-Westfalen,4944
DE-CUST-3471,0x787d06e7,Badalzungen,Berlin,4945
DE-CUST-9520,0x6a6ec06c,Luckenwalde,Sachsen,4946
DE-CUST-5086,0x16e4bf63,Hansestadttralsund,Bayern,4947
DE-CUST-8621,0x98724464,Goslar,Bayern,4948
DE-CUST-5293,0x3ade6855,Lobenstein,Sachsen,4949
DE-CUST-3912,0x4e52d310,Eisenach,,4950
DE-CUST-8044,0x9effa326,Waren,Sachsen,4951
DE-CUST-196,0xac35da1e,Altötting,Sachsen,4952
DE-CUST-6473,0x8ec8cd05,Kusel,Sachsen,4953
DE-CUST-1552,0xf44ffd4a,Regen,Hessen,4954
DE-CUST-8742,0xfc0b57b,Kronach,Bayern,4955
DE-CUST-5127,0x5b87b24f,Cottbus,Bayern,4956
DE-CUST-1626,0x34cd2966,Schwäbisch Hall,Bayern,4957
DE-CUST-674,0x62ef8fd1,Merseburg,Hessen,4958
DE-CUST-317,0x4ff819ad,Ebersberg,Berlin,4959
DE-CUST-683,0xfc41775b,Aurich,Sachsen,4960
DE-CUST-9068,0x85447a87,Beeskow,Nordrhein-Westfalen,4961
DE-CUST-6810,0xf805c199,Wetzlar,Berlin,4962
DE-CUST-3,0x22c2510c,Sankt Goar,Nordrhein-Westfalen,4963
DE-CUST-2679,0x3fcb62e5,Calau,Berlin,4964
DE-CUST-639,0x305f382e,Rastatt,Berlin,4965
DE-CUST-7963,0x3e18b058,Husum,Nordrhein-Westfalen,4966
DE-CUST-3387,0xaf8a1657,Miesbach,Sachsen,4967
DE-CUST-2768,0xd522ac7b,Neuss,Hessen,4968
DE-CUST-7235,0xd0e6cc74,Hoyerswerda,Bayern,4969
DE-CUST-3377,0xaf134524,Viechtach,Nordrhein-Westfalen,4970
DE-CUST-6884,0x4e1d61b8,Cottbus,Nordrhein-Westfalen,4971
DE-CUST-8612,0x9763db57,Einbeck,Berlin,4972
DE-CUST-5441,0x2b7893cb,Apolda,Berlin,4973
DE-CUST-8521,0xf3fac5a8,Kleve,Hessen,4974
DE-CUST-4366,0x3345f5d7,Dinslaken,Nordrhein-Westfalen,4975
DE-CUST-4656,0x9eef5bd8,Hohenmölsen,,4976
DE-CUST-2740,0xf1bb4ce0,Dachau,Sachsen,4977
DE-CUST-7329,0x7f84e066,Auerbach,Hessen,4978
DE-CUST-4387,0xde9294ce,Viersen,Nordrhein-Westfalen,4979
DE-CUST-4299,0x716eb963,Hannoversch Münden,Bayern,4980
DE-CUST-7576,0xd63121e4,Mettmann,Nordrhein-Westfalen,4981
DE-CUST-7813,0x99981283,Plauen,Nordrhein-Westfalen,4982
DE-CUST-6164,0xbdac24d3,Herford,Nordrhein-Westfalen,4983
DE-CUST-2643,0x3453fa1c,Konstanz,Bayern,4984
DE-CUST-2859,0xa3dace33,Hagenow,Sachsen,4985
DE-CUST-9638,0x24076f24,Berlin,Bayern,4986
DE-CUST-7263,0xc7d6316b,Sondershausen,Hessen,4987
DE-CUST-5748,0xfdd24e36,Guben,,4988
DE-CUST-1264,0x79a601a7,Dieburg,Sachsen,4989
DE-CUST-3475,0xd66ce870,Soltau,Hessen,4990
DE-CUST-225,0x579fc92c,Kronach,Bayern,4991
DE-CUST-7619,0xb627bbd5,Wolmirstedt,Nordrhein-Westfalen,4992
DE-CUST-4276,0xd43a270c,Gifhorn,Hessen,4993
DE-CUST-3210,0x657ad7ff,Sebnitz,Bayern,4994
DE-CUST-3970,0xd647439b,Göppingen,Hessen,4995
DE-CUST-1954,0x34d4211e,Worbis,Berlin,4996
DE-CUST-367,0x450812ed,Naila,Nordrhein-Westfalen,4997
DE-CUST-4444,0xad062345,Dessau,Berlin,4998
DE-CUST-9302,0x187ec4bd,Einbeck,Sachsen,4999
DE-CUST-6543,0x6c5b52b7,Saarlouis,Hessen,5000
DE-CUST-9958,0x23404bf2,Oschatz,Bayern,5001
DE-CUST-2003,0x32747267,Pirmasens,Berlin,5002
DE-CUST-1373,0xc9d9770c,Neunburg vorm Wald,Sachsen,5003
DE-CUST-7568,0xcf14666d,Aachen,Bayern,5004
DE-CUST-5639,0xdd535861,Günzburg,Bayern,5005
DE-CUST-2582,0x24ff7543,Gießen,Hessen,5006
DE-CUST-4425,0x43fe816e,Meiningen,Nordrhein-Westfalen,5007
DE-CUST-9156,0xc3ed4898,Apolda,Bayern,5008
DE-CUST-9560,0xdfeaf0e7,Pasewalk,Bayern,5009
DE-CUST-9929,0xae90853f,Rottweil,Berlin,5010
DE-CUST-7562,0x5894af5d,Bruchsal,Bayern,5011
DE-CUST-9062,0x1d520f6b,Querfurt,Berlin,5012
DE-CUST-8703,0x5c485905,Burg,Bayern,5013
DE-CUST-7453,0xb5a46bc,Karlsruhe,Bayern,5014
DE-CUST-7652,0x3f394e8b,Sömmerda,Nordrhein-Westfalen,5015
DE-CUST-6973,0x96ebe655,Höxter,Hessen,5016
DE-CUST-8187,0x37878616,Calw,Berlin,5017
DE-CUST-1788,0xac5e4819,Holzminden,,5018
DE-CUST-7600,0xfc4db90b,Ahaus,Hessen,5019
DE-CUST-7122,0x8c1f689b,Kemnath,Hessen,5020
DE-CUST-7457,0x32d3098,Rostock,Berlin,5021
DE-CUST-6267,0x6e95d7cf,Helmstedt,Hessen,5022
DE-CUST-7744,0x83c9cfdb,Sangerhausen,Berlin,5023
DE-CUST-7389,0xac729501,Meißen,Hessen,5024
DE-CUST-6135,0xd94941a3,Hamburg,Hessen,5025
DE-CUST-8499,0x5b5a1e7a,Nördlingen,Bayern,5026
DE-CUST-8361,0x9b5e8128,Cloppenburg,Berlin,5027
DE-CUST-6409,0x19c9e2d0,Eichstätt,Nordrhein-Westfalen,5028
DE-CUST-6281,0xcdc3487a,Ilmenau,Bayern,5029
DE-CUST-3384,0xd7900c4f,Vilsbiburg,Hessen,5030
DE-CUST-9165,0x41b2c92a,Neustadt am Rübenberge,Sachsen,5031
DE-CUST-1209,0xd573539b,Aschaffenburg,Hessen,5032
DE-CUST-6260,0x31d46683,Düren,Nordrhein-Westfalen,5033
DE-CUST-1195,0xa1e3c870,Brandenburg,Berlin,5034
DE-CUST-791,0xa24664b8,Strasburg,Bayern,5035
DE-CUST-5354,0x4b6dcba8,Neu-Ulm,,5036
DE-CUST-1333,0x54800f9f,Bad Kissingen,Nordrhein-Westfalen,5037
DE-CUST-5197,0x8d69366d,Aue,Hessen,5038
DE-CUST-8919,0x6e5d930c,Brilon,Berlin,5039
DE-CUST-366,0x361ebfd9,Bautzen,Sachsen,5040
DE-CUST-9624,0xce7d6701,Monschau,Nordrhein-Westfalen,5041
DE-CUST-2686,0xb76fa558,Lippstadt,Hessen,5042
DE-CUST-6695,0xebf152c1,Eckernförde,Sachsen,5043
DE-CUST-7966,0x9ff7e08,Wittstock,Bayern,5044
DE-CUST-7194,0x220aedb5,Meppen,Bayern,5045
DE-CUST-1576,0x9e7e3ddc,Vilsbiburg,Hessen,5046
DE-CUST-6418,0xb54b1788,Pritzwalk,Berlin,5047
DE-CUST-8752,0x7c78927f,Deggendorf,Bayern,5048
DE-CUST-8126,0x7630670c,Kehl,Sachsen,5049
DE-CUST-4765,0x4b296864,Aurich,Sachsen,5050
DE-CUST-7030,0x529cf0c7,Nordhausen,Nordrhein-Westfalen,5051
DE-CUST-7472,0x547cdbd9,Gera,Sachsen,5052
DE-CUST-5298,0x438ec0fe,Hoyerswerda,Hessen,5053
DE-CUST-9911,0x4fee7fd9,Hansestadttralsund,Hessen,5054
DE-CUST-8986,0xeebe05c8,Pfaffenhofen an der Ilm,Berlin,5055
DE-CUST-7229,0xe1d6b428,Eilenburg,Berlin,5056
DE-CUST-2501,0xf19af135,Witzenhausen,Bayern,5057
DE-CUST-1512,0xc2e7d294,Oberviechtach,Sachsen,5058
DE-CUST-4553,0x9ab9bdf8,Wolfratshausen,Hessen,5059
DE-CUST-57,0xf97e44d3,Kemnath,Nordrhein-Westfalen,5060
DE-CUST-4611,0x88aaba49,Einbeck,Sachsen,5061
DE-CUST-3038,0xc2ce288f,Weißwasser,Bayern,5062
DE-CUST-595,0x23bb8c55,Hofgeismar,Sachsen,5063
DE-CUST-9574,0x3a443588,Borna,Sachsen,5064
DE-CUST-2137,0x82b3b7ba,Bad Kissingen,Berlin,5065
DE-CUST-7608,0xd448e206,Bremervörde,,5066
DE-CUST-8670,0x2801f403,Beeskow,Hessen,5067
DE-CUST-6519,0x89a2a6a9,Jessen,Sachsen,5068
DE-CUST-1460,0xf175efc1,Pößneck,Sachsen,5069
DE-CUST-8608,0xa4dc869b,Calw,,5070
DE-CUST-5274,0x3fbca25c,Tübingen,Hessen,5071
DE-CUST-4699,0x1dc44247,Waldmünchen,Hessen,5072
DE-CUST-845,0x3cb4b690,Miltenberg,Hessen,5073
DE-CUST-1754,0x3bbbc693,Stadtsteinach,Bayern,5074
DE-CUST-5269,0x42aff762,Ochsenfurt,Bayern,5075
DE-CUST-8432,0x89cb8222,Koblenz,Nordrhein-Westfalen,5076
DE-CUST-1563,0xeed00c0c,Neuruppin,Hessen,5077
DE-CUST-1720,0xfc9bb77f,Lobenstein,Sachsen,5078
DE-CUST-5513,0x9b44ad6a,Starnberg,Hessen,5079
DE-CUST-35,0xcd684cf4,Augsburg,Nordrhein-Westfalen,5080
DE-CUST-933,0x8b936ee6,Osterburg,Berlin,5081
DE-CUST-8475,0xc9c92a36,Badalzungen,Bayern,5082
DE-CUST-4595,0xe64f7eca,Beeskow,,5083
DE-CUST-7417,0x95988e9d,Ueckermünde,Nordrhein-Westfalen,5084
DE-CUST-3027,0x807842bd,Eggenfelden,Sachsen,5085
DE-CUST-8522,0xfae3be8b,Saarlouis,Bayern,5086
DE-CUST-7515,0xaec0ec8d,Wittenberg,Sachsen,5087
DE-CUST-1633,0x426e7df2,Mayen,Berlin,5088
DE-CUST-7355,0xa78314c5,Hagenow,Hessen,5089
DE-CUST-8733,0xd6c72b8f,Wurzen,Bayern,5090
DE-CUST-7079,0xfc26751c,Grevenbroich,Berlin,5091
DE-CUST-8865,0x39d7b452,Prenzlau,,5092
DE-CUST-6248,0xc5c4cf52,Germersheim,Bayern,5093
DE-CUST-6687,0xa9e0b4dd,Recklinghausen,Nordrhein-Westfalen,5094
DE-CUST-923,0xef4d004b,Gräfenhainichen,Hessen,5095
DE-CUST-429,0x7bafa019,Lüdinghausen,Nordrhein-Westfalen,5096
DE-CUST-7927,0xc9a781e2,Perleberg,Bayern,5097
DE-CUST-6404,0xaffe3f18,Beeskow,Bayern,5098
DE-CUST-2480,0x5eb8f500,Lobenstein,Hessen,5099
DE-CUST-3834,0xadd0fdee,Apolda,Bayern,5100
DE-CUST-6587,0x87ce2e28,Erbisdorf,Hessen,5101
DE-CUST-4035,0x8343f441,Oranienburg,Nordrhein-Westfalen,5102
DE-CUST-1616,0x59682796,Garmisch-Partenkirchen,Sachsen,5103
DE-CUST-2580,0x9c33239b,Soltau,Hessen,5104
DE-CUST-483,0xde6820f5,Aue,,5105
DE-CUST-4386,0x9184c52d,Wanzleben,Bayern,5106
DE-CUST-9401,0x5eb4390e,Mallersdorf,Hessen,5107
DE-CUST-1222,0xc9b3c285,Neustadt am Rübenberge,Hessen,5108
DE-CUST-9448,0x5e08c108,Wolfratshausen,Hessen,5109
DE-CUST-8100,0x561b1ab6,Staffelstein,Bayern,5110
DE-CUST-296,0x365978ce,Stuttgart,Hessen,5111
DE-CUST-6493,0x6730d050,Darmstadt,Nordrhein-Westfalen,5112
DE-CUST-4870,0x5f5ce26e,Hamburg,Nordrhein-Westfalen,5113
DE-CUST-7142,0xd89ccecd,Demmin,Hessen,5114
DE-CUST-5179,0x731f11d8,Wittmund,,5115
DE-CUST-7783,0x89508b63,Senftenberg,,5116
DE-CUST-3263,0x934de392,Luckenwalde,Nordrhein-Westfalen,5117
DE-CUST-756,0x22ddb578,Ochsenfurt,Sachsen,5118
DE-CUST-2949,0x946b66a2,Gera,Bayern,5119
DE-CUST-6922,0xa7e1f043,Hechingen,Nordrhein-Westfalen,5120
DE-CUST-9277,0x4895c14d,Regen,Berlin,5121
DE-CUST-5087,0xa5121a6e,Zschopau,Sachsen,5122
DE-CUST-3079,0x2c6c06c4,Backnang,Hessen,5123
DE-CUST-4256,0x448c68f3,Illertissen,Nordrhein-Westfalen,5124
DE-CUST-581,0x7cdf9270,Konstanz,Nordrhein-Westfalen,5125
DE-CUST-8237,0x4211a5fe,Lippstadt,Hessen,5126
DE-CUST-5335,0xbc209f8a,Brilon,Nordrhein-Westfalen,5127
DE-CUST-6183,0x27a71f73,Waldmünchen,Bayern,5128
DE-CUST-2703,0x75eedac1,Burglengenfeld,Berlin,5129
DE-CUST-6912,0xc89eeb8e,Monschau,Hessen,5130
DE-CUST-250,0xeffb5f92,Backnang,Nordrhein-Westfalen,5131
DE-CUST-2050,0x759ee8bb,Rochlitz,Berlin,5132
DE-CUST-5159,0xe73f1cc5,Finsterwalde,Bayern,5133
DE-CUST-9183,0xca590a38,Lobenstein,Nordrhein-Westfalen,5134
DE-CUST-299,0xc79a7a7,Waldmünchen,Hessen,5135
DE-CUST-7026,0xfd92f200,Potsdam,Nordrhein-Westfalen,5136
DE-CUST-8592,0x2e49759b,Rothenburg ob der Tauber,Nordrhein-Westfalen,5137
DE-CUST-5786,0xd52910e0,Neustadt am Rübenberge,Sachsen,5138
DE-CUST-7352,0x1035b67b,Husum,Hessen,5139
DE-CUST-3568,0x3244da9,Weißenfels,Hessen,5140
DE-CUST-5307,0xe4289541,Warendorf,Sachsen,5141
DE-CUST-122,0x53a3326d,Perleberg,Nordrhein-Westfalen,5142
DE-CUST-1504,0xe33c7577,Gransee,Sachsen,5143
DE-CUST-8019,0x6bfe2ab4,Kyritz,Hessen,5144
DE-CUST-9222,0x4bd1d05b,Geldern,,5145
DE-CUST-1441,0x31331556,Schwandorf,Bayern,5146
DE-CUST-2712,0x3d0ff70,Senftenberg,Berlin,5147
DE-CUST-9864,0xa665ba62,Büsingen am Hochrhein,Berlin,5148
DE-CUST-3197,0x514c4e0e,Rehau,Sachsen,5149
DE-CUST-888,0x98881b16,Griesbach Rottal,Bayern,5150
DE-CUST-4224,0x450a26c,Regen,Hessen,5151
DE-CUST-2554,0xc93a80f7,Luckau,Berlin,5152
DE-CUST-4565,0x227d485c,Mettmann,Sachsen,5153
DE-CUST-8329,0x19203da8,Güstrow,Sachsen,5154
DE-CUST-8993,0x651686e0,Wolgast,,5155
DE-CUST-9484,0x71647d5c,Rockenhausen,Bayern,5156
DE-CUST-3003,0x78ed83cf,Augsburg,Nordrhein-Westfalen,5157
DE-CUST-3818,0xe18b4d40,Lemgo,Sachsen,5158
DE-CUST-3911,0x37260730,Ludwigsburg,Nordrhein-Westfalen,5159
DE-CUST-2051,0xd8590c24,Wolfenbüttel,Hessen,5160
DE-CUST-1210,0x90ec15c4,Wetzlar,Hessen,5161
DE-CUST-751,0x315cd7a,Mellrichstadt,Bayern,5162
DE-CUST-4041,0xc9f67a81,Karlsruhe,Sachsen,5163
DE-CUST-2492,0xe6018049,Northeim,Nordrhein-Westfalen,5164
DE-CUST-5246,0x3d5fb297,Saulgau,Berlin,5165
DE-CUST-1864,0xd0b687ec,Böblingen,Nordrhein-Westfalen,5166
